Name,ID,Has Block,Mod,Class,Display Name
irontankminecarts:minecart_tank_aluminium,10260,false,irontankminecarts,secondderivative.irontankminecarts.minecarts.ItemMinecartIronTank,Aluminium Tank Cart
irontankminecarts:minecart_tank_stainlesssteel,10261,false,irontankminecarts,secondderivative.irontankminecarts.minecarts.ItemMinecartIronTank,Stainless Steel Tank Cart
irontankminecarts:minecart_tank_titanium,10262,false,irontankminecarts,secondderivative.irontankminecarts.minecarts.ItemMinecartIronTank,Titanium Tank Cart
irontankminecarts:minecart_tank_tungstensteel,10263,false,irontankminecarts,secondderivative.irontankminecarts.minecarts.ItemMinecartIronTank,Tungstensteel Tank Cart
JABBA:upgradeStructural,10264,false,JABBA,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeStructural,Structural MK I (Oak Planks)
JABBA:upgradeCore,10265,false,JABBA,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeCore,Storage upgrade
JABBA:upgradeSide,10266,false,JABBA,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeSide,Sticker
JABBA:mover,10267,false,JABBA,mcp.mobius.betterbarrels.common.items.dolly.ItemBarrelMover,Dolly
JABBA:moverFolded,10268,false,JABBA,mcp.mobius.betterbarrels.common.items.dolly.ItemFoldedBarrelMover,Dolly (Folded)
JABBA:moverDiamond,10269,false,JABBA,mcp.mobius.betterbarrels.common.items.dolly.ItemDiamondMover,Diamond Dolly
JABBA:hammer,10270,false,JABBA,mcp.mobius.betterbarrels.common.items.ItemBarrelHammer,Barrel Hammer
JABBA:tuningFork,10271,false,JABBA,mcp.mobius.betterbarrels.common.items.ItemTuningFork,B-Space tuning fork
LogisticsPipes:item.logisticsItemCard,10272,false,LogisticsPipes,logisticspipes.items.LogisticsItemCard,Logistics Item Card
LogisticsPipes:item.remoteOrdererItem,10273,false,LogisticsPipes,logisticspipes.items.RemoteOrderer,Remote Orderer
LogisticsPipes:item.ItemPipeSignCreator,10274,false,LogisticsPipes,logisticspipes.items.ItemPipeSignCreator,Crafting Sign Creator
LogisticsPipes:item.logisticsHUDGlasses,10275,false,LogisticsPipes,logisticspipes.items.ItemHUDArmor,Logistics HUD Glasses
LogisticsPipes:item.logisticsParts,10276,false,LogisticsPipes,logisticspipes.items.ItemParts,Logistics HUD Bow
LogisticsPipes:item.pipeComponents,10277,false,LogisticsPipes,logisticspipes.items.ItemPipeComponents,Structural Pipe Frame
LogisticsPipes:item.itemModule,10278,false,LogisticsPipes,logisticspipes.items.ItemModule,Blank Module
LogisticsPipes:item.itemDisk,10279,false,LogisticsPipes,logisticspipes.items.ItemDisk,Logistics Disk
LogisticsPipes:item.itemUpgrade,10280,false,LogisticsPipes,logisticspipes.items.ItemUpgrade,Sneaky Upgrade (UP)
LogisticsPipes:item.logisticsFluidContainer,10281,false,LogisticsPipes,logisticspipes.items.LogisticsFluidContainer,Logistics Fluid Container
LogisticsPipes:item.brokenItem,10282,false,LogisticsPipes,logisticspipes.items.LogisticsBrokenItem,Logistics Broken Item
LogisticsPipes:item.pipeController,10283,false,LogisticsPipes,logisticspipes.items.ItemPipeController,Logistics Pipe Controller
LogisticsPipes:item.PipeItemsBasicLogistics,10284,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Basic Logistics Pipe
LogisticsPipes:item.PipeItemsRequestLogistics,10285,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Request Logistics Pipe
LogisticsPipes:item.PipeItemsProviderLogistics,10286,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Provider Logistics Pipe
LogisticsPipes:item.PipeItemsCraftingLogistics,10287,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Crafting Logistics Pipe
LogisticsPipes:item.PipeItemsSatelliteLogistics,10288,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Satellite Logistics Pipe
LogisticsPipes:item.PipeItemsSupplierLogistics,10289,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Supplier Logistics Pipe
LogisticsPipes:item.PipeLogisticsChassiMk1,10290,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Chassis Mk1
LogisticsPipes:item.PipeLogisticsChassiMk2,10291,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Chassis Mk2
LogisticsPipes:item.PipeLogisticsChassiMk3,10292,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Chassis Mk3
LogisticsPipes:item.PipeLogisticsChassiMk4,10293,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Chassis Mk4
LogisticsPipes:item.PipeLogisticsChassiMk5,10294,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Chassis Mk5
LogisticsPipes:item.PipeItemsCraftingLogisticsMk2,10295,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Crafting Logistics Pipe Mk2
LogisticsPipes:item.PipeItemsRequestLogisticsMk2,10296,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Request Logistics Pipe Mk2
LogisticsPipes:item.PipeItemsRemoteOrdererLogistics,10297,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Remote Orderer Logistics Pipe
LogisticsPipes:item.PipeItemsProviderLogisticsMk2,10298,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Provider Logistics Pipe Mk2
LogisticsPipes:item.PipeItemsApiaristAnalyser,10299,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Bee Analyzer Logistics Pipe
LogisticsPipes:item.PipeItemsApiaristSink,10300,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,BeeSink Logistics Pipe
LogisticsPipes:item.PipeItemsInvSysConnector,10301,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Inventory System Connector
LogisticsPipes:item.PipeItemsSystemEntranceLogistics,10302,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics System Entrance Pipe
LogisticsPipes:item.PipeItemsSystemDestinationLogistics,10303,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics System Destination Pipe
LogisticsPipes:item.PipeItemsCraftingLogisticsMk3,10304,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Crafting Logistics Pipe Mk3
LogisticsPipes:item.PipeItemsFirewall,10305,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Firewall Pipe
LogisticsPipes:item.PipeItemsFluidSupplier,10306,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Fluid Container Supplier
LogisticsPipes:item.PipeFluidBasic,10307,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Fluid Basic Pipe
LogisticsPipes:item.PipeFluidInsertion,10308,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Fluid Insertion Pipe
LogisticsPipes:item.PipeFluidProvider,10309,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Fluid Provider Pipe
LogisticsPipes:item.PipeFluidRequestLogistics,10310,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Fluid Request Pipe
LogisticsPipes:item.PipeFluidExtractor,10311,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Fluid Extractor Pipe
LogisticsPipes:item.PipeFluidSatellite,10312,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Fluid Satellite Pipe
LogisticsPipes:item.PipeFluidSupplierMk2,10313,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Fluid Supplier
LogisticsPipes:item.PipeBlockRequestTable,10314,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Logistics Request Table
LogisticsPipes:item.PipeItemsBasicTransport,10315,false,LogisticsPipes,logisticspipes.items.ItemLogisticsPipe,Unrouted Transport Pipe
malisisdoors:item.door_acacia,10316,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Acacia Door
malisisdoors:item.door_birch,10317,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Birch Door
malisisdoors:item.door_dark_oak,10318,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Dark Oak Door
malisisdoors:item.door_jungle,10319,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Jungle Door
malisisdoors:item.door_spruce,10320,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Spruce Door
malisisdoors:item.wood_sliding_door,10321,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Wooden Glass Door
malisisdoors:item.iron_sliding_door,10322,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Iron Glass Door
malisisdoors:item.jail_door,10323,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Jail Door
malisisdoors:item.laboratory_door,10324,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Laboratory Door
malisisdoors:item.factory_door,10325,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Factory Door
malisisdoors:item.shoji_door,10326,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Shoji Door
malisisdoors:item.curtain_black,10327,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Black Curtain
malisisdoors:item.curtain_red,10328,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Red Curtain
malisisdoors:item.curtain_green,10329,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Green Curtain
malisisdoors:item.curtain_brown,10330,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Brown Curtain
malisisdoors:item.curtain_blue,10331,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Blue Curtain
malisisdoors:item.curtain_purple,10332,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Purple Curtain
malisisdoors:item.curtain_cyan,10333,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Cyan Curtain
malisisdoors:item.curtain_silver,10334,false,malisisdoors,net.malisis.doors.door.item.DoorItem,SilverCurtain
malisisdoors:item.curtain_gray,10335,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Gray Curtain
malisisdoors:item.curtain_pink,10336,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Pink Curtain
malisisdoors:item.curtain_lime,10337,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Lime Curtain
malisisdoors:item.curtain_yellow,10338,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Yellow Curtain
malisisdoors:item.curtain_light_blue,10339,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Light Blue Curtain
malisisdoors:item.curtain_magenta,10340,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Magenta Curtain
malisisdoors:item.curtain_orange,10341,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Orange Curtain
malisisdoors:item.curtain_white,10342,false,malisisdoors,net.malisis.doors.door.item.DoorItem,White Curtain
malisisdoors:item.saloon,10343,false,malisisdoors,net.malisis.doors.door.item.DoorItem,Saloon Door
malisisdoors:item.custom_door,10344,false,malisisdoors,net.malisis.doors.door.item.CustomDoorItem,Custom Door
malisisdoors:item.rustyHandle,10345,false,malisisdoors,null,Rusty Handle
malisisdoors:item.forcefieldItem,10346,false,malisisdoors,net.malisis.doors.door.item.ForcefieldItem,Forcefield Controller
matter-manipulator:itemMatterManipulator0,10347,false,matter-manipulator,com.recursive_pineapple.matter_manipulator.common.items.manipulator.ItemMatterManipulator,Prototype Matter Manipulator
matter-manipulator:itemMatterManipulator1,10348,false,matter-manipulator,com.recursive_pineapple.matter_manipulator.common.items.manipulator.ItemMatterManipulator,Matter Manipulator MKI
matter-manipulator:itemMatterManipulator2,10349,false,matter-manipulator,com.recursive_pineapple.matter_manipulator.common.items.manipulator.ItemMatterManipulator,Matter Manipulator MKII
matter-manipulator:itemMatterManipulator3,10350,false,matter-manipulator,com.recursive_pineapple.matter_manipulator.common.items.manipulator.ItemMatterManipulator,Matter Manipulator MKIII
matter-manipulator:metaitem,10351,false,matter-manipulator,com.recursive_pineapple.matter_manipulator.common.items.MetaItem,Matter Manipulator Plan
modernmarkings:item.chalk,10352,false,modernmarkings,modernmarkings.items.ItemBase,Chalk
naturescompass:NaturesCompass,10353,false,naturescompass,com.chaosthedude.naturescompass.items.ItemNaturesCompass,Nature's Compass
NodalMechanics:item.nodalmechanics.matrix,10354,false,NodalMechanics,shukaro.nodalmechanics.items.ItemMatrix,Unattuned Node Matrix
openprinter:openprinter.paperShreds,10355,false,openprinter,pcl.openprinter.items.ItemPaperShreds,Paper Shreds
openprinter:openprinter.printerPaperRoll,10356,false,openprinter,pcl.openprinter.items.PrinterPaperRoll,Printer Paper Roll
openprinter:openprinter.printerInkColor,10357,false,openprinter,pcl.openprinter.items.PrinterInkColor,Color Ink
openprinter:openprinter.printerInkBlack,10358,false,openprinter,pcl.openprinter.items.PrinterInkBlack,Black Ink
openprinter:openprinter.printedPage,10359,false,openprinter,pcl.openprinter.items.PrintedPage,Printed Page
openprinter:openprinter.folder,10360,false,openprinter,pcl.openprinter.items.ItemFolder,Folder
opensecurity:opensecurity.magCard,10361,false,opensecurity,pcl.opensecurity.items.ItemMagCard,Magnetic Strip Card
opensecurity:opensecurity.rfidCard,10362,false,opensecurity,pcl.opensecurity.items.ItemRFIDCard,RFID Card
opensecurity:opensecurity.rfidReaderCard,10363,false,opensecurity,pcl.opensecurity.items.ItemRFIDReaderCard,RFID Reader Card
opensecurity:opensecurity.secureNetworkCard,10364,false,opensecurity,pcl.opensecurity.items.ItemSecureNetworkCard,Secure Network Card
opensecurity:opensecurity.securityDoor,10365,false,opensecurity,pcl.opensecurity.items.ItemSecurityDoor,Security Door
opensecurity:opensecurity.securityDoorPrivate,10366,false,opensecurity,pcl.opensecurity.items.ItemSecurityDoorPrivate,Private Security Door
opensecurity:opensecurity.damageUpgrade,10367,false,opensecurity,pcl.opensecurity.items.ItemDamageUpgrade,Damage Upgrade
opensecurity:opensecurity.cooldownUpgrade,10368,false,opensecurity,pcl.opensecurity.items.ItemCooldownUpgrade,Cooldown Upgrade
opensecurity:opensecurity.energyUpgrade,10369,false,opensecurity,pcl.opensecurity.items.ItemEnergyUpgrade,Energy Upgrade
opensecurity:opensecurity.movementUpgrade,10370,false,opensecurity,pcl.opensecurity.items.ItemMovementUpgrade,Movement Upgrade
harvestthenether:quartzingotItem,10371,false,harvestthenether,net.minecraft.item.Item,Quartz Ingot
harvestthenether:quartzhelmItem,10372,false,harvestthenether,com.pam.harvestthenether.ItemPamArmor,Quartz Helm
harvestthenether:quartzchestItem,10373,false,harvestthenether,com.pam.harvestthenether.ItemPamArmor,Quartz Chest
harvestthenether:quartzleggingsItem,10374,false,harvestthenether,com.pam.harvestthenether.ItemPamArmor,Quartz Leggings
harvestthenether:quartzbootsItem,10375,false,harvestthenether,com.pam.harvestthenether.ItemPamArmor,Quartz Boots
harvestthenether:Quartz Axe,10376,false,harvestthenether,com.pam.harvestthenether.ItemPamAxe,Quartz Axe
harvestthenether:Quartz Hoe,10377,false,harvestthenether,com.pam.harvestthenether.ItemPamHoe,Quartz Hoe
harvestthenether:Quartz Pickaxe,10378,false,harvestthenether,com.pam.harvestthenether.ItemPamPickaxe,Quartz Pickaxe
harvestthenether:Quartz Shovel,10379,false,harvestthenether,com.pam.harvestthenether.ItemPamShovel,Quartz Shovel
harvestthenether:Quartz Sword,10380,false,harvestthenether,com.pam.harvestthenether.ItemPamSword,Quartz Sword
harvestthenether:ignisfruitItem,10381,false,harvestthenether,net.minecraft.item.ItemFood,Ignis Fruit
harvestthenether:netherbedItem,10382,false,harvestthenether,com.pam.harvestthenether.ItemNetherBed,Nether Bed
harvestthenether:bloodleafItem,10383,false,harvestthenether,com.pam.harvestthenether.ItemPamSeedFood,Blood Leaf
harvestthenether:fleshrootItem,10384,false,harvestthenether,com.pam.harvestthenether.ItemPamSeedFood,Flesh Root
harvestthenether:marrowberryItem,10385,false,harvestthenether,com.pam.harvestthenether.ItemPamSeedFood,Marrow Berry
harvestthenether:bloodleafseedItem,10386,false,harvestthenether,com.pam.harvestthenether.ItemNetherSeed,Blood Leaf Seed
harvestthenether:fleshrootseedItem,10387,false,harvestthenether,com.pam.harvestthenether.ItemNetherSeed,Flesh Root Seed
harvestthenether:marrowberryseedItem,10388,false,harvestthenether,com.pam.harvestthenether.ItemNetherSeed,Marrow Berry Seed
harvestthenether:glowflowerseedItem,10389,false,harvestthenether,net.minecraft.item.ItemSeeds,Glow Flower Seed
ProjectBlue:controlPanel,10390,false,ProjectBlue,gcewing.projectblue.ControlPanelItem,Control Panel
ProjectBlue:miniatureLever,10391,false,ProjectBlue,gcewing.projectblue.ControlItem,Miniature White Lever
ProjectBlue:miniatureButton,10392,false,ProjectBlue,gcewing.projectblue.ControlItem,Miniature White Button
ProjectBlue:miniatureLamp,10393,false,ProjectBlue,gcewing.projectblue.ControlItem,Miniature White Lamp
ProjectBlue:miniatureCover,10394,false,ProjectBlue,gcewing.projectblue.ControlItem,Unnamed
ProjectBlue:emptySprayCan,10395,false,ProjectBlue,net.minecraft.item.Item,Empty Spray Can
ProjectBlue:sprayCan,10396,false,ProjectBlue,gcewing.projectblue.SprayCanItem,White Spray Paint
RIO:item.chip.location,10397,false,RIO,remoteio.common.item.ItemLocationChip,Location Chip
RIO:item.chip.transfer,10398,false,RIO,remoteio.common.item.ItemTransferChip,Item Transfer Chip
RIO:item.chip.upgrade,10399,false,RIO,remoteio.common.item.ItemUpgradeChip,Remote Camouflage Upgrade
RIO:item.blank_plate,10400,false,RIO,remoteio.common.item.ItemBlankPlate,Blank Plate
RIO:item.io_tool,10401,false,RIO,remoteio.common.item.ItemIOTool,IO Tool
RIO:item.wireless_transmitter,10402,false,RIO,remoteio.common.item.ItemWirelessTransmitter,Wireless Transmitter
RIO:item.pda,10403,false,RIO,remoteio.common.item.ItemPDA,PDA
RIO:item.remoteAccessor,10404,false,RIO,remoteio.common.item.ItemRemoteAccessor,Remote Accessor
RIO:item.linker,10405,false,RIO,remoteio.common.item.ItemLinker,Linker
salisarcana:capPlaceholder,10406,false,salisarcana,dev.rndmorris.salisarcana.common.item.PlaceholderItem.WandCapPlaceholderItem,Iron Cap
salisarcana:rodPlaceholder,10407,false,salisarcana,dev.rndmorris.salisarcana.common.item.PlaceholderItem.WandRodPlaceholderItem,Stick
SGCraft:naquadah,10408,false,SGCraft,net.minecraft.item.Item,Naquadah
SGCraft:naquadahIngot,10409,false,SGCraft,net.minecraft.item.Item,Naquadah Alloy Ingot
SGCraft:sgCoreCrystal,10410,false,SGCraft,net.minecraft.item.Item,Stargate Core Crystal
SGCraft:sgControllerCrystal,10411,false,SGCraft,net.minecraft.item.Item,Stargate Controller Crystal
SGCraft:sgChevronUpgrade,10412,false,SGCraft,gcewing.sg.items.SGChevronUpgradeItem,Stargate Chevron Upgrade
SGCraft:sgIrisUpgrade,10413,false,SGCraft,gcewing.sg.items.SGIrisUpgradeItem,Stargate Iris Upgrade
SGCraft:sgIrisBlade,10414,false,SGCraft,net.minecraft.item.Item,Stargate Iris Blade
SGCraft:ic2Capacitor,10415,false,SGCraft,net.minecraft.item.Item,Ridiculously Large Capacitor
sleepingbag:sleepingBag,10416,false,sleepingbag,ru.npo6ka.sleepingbag.items.ItemSleepingBag,Sleeping Bag
SpiceOfLife:bookfoodjournal,10417,false,SpiceOfLife,squeek.spiceoflife.items.ItemFoodJournal,Food Journal
SpiceOfLife:lunchbox,10418,false,SpiceOfLife,squeek.spiceoflife.items.ItemFoodContainer,Lunch Box
SpiceOfLife:lunchbag,10419,false,SpiceOfLife,squeek.spiceoflife.items.ItemFoodContainer,Lunch Bag
StevesAddons:duplicator,10420,false,StevesAddons,stevesaddons.items.ItemSFMDrive,Manager Duplicator
StevesAddons:labeler,10421,false,StevesAddons,stevesaddons.items.ItemLabeler,Factory Labeler
StorageDrawers:upgradeTemplate,10422,false,StorageDrawers,net.minecraft.item.Item,Upgrade Template
StorageDrawers:upgrade,10423,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgrade,Upgrade
StorageDrawers:upgradeStatus,10424,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeStatus,Status Upgrade
StorageDrawers:upgradeVoid,10425,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeVoid,Void Upgrade
StorageDrawers:upgradeCreative,10426,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeCreative,Creative Storage Upgrade
StorageDrawers:upgradeRedstone,10427,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeRedstone,Redstone Upgrade
StorageDrawers:upgradeLock,10428,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeLock,Drawer Key
StorageDrawers:shroudKey,10429,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemShroudKey,Concealment Key
StorageDrawers:quantifyKey,10430,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemQuantifyKey,Quantify Key
StorageDrawers:personalKey,10431,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemPersonalKey,Personal Key
StorageDrawers:tape,10432,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemTape,Packing Tape
StorageDrawers:upgradeDowngrade,10433,false,StorageDrawers,com.jaquadro.minecraft.storagedrawers.item.ItemUpgradeDowngrade,Storage Downgrade
ThaumicMachina:nodeAugmentation,10434,false,ThaumicMachina,jcm2606.thaumicmachina.item.node.ItemNodeAugmentation,Node Augmentation
ThaumicMachina:wandAugmentationCore,10435,false,ThaumicMachina,jcm2606.thaumicmachina.item.wand.ItemWandAugmentationCore,Wand Augmentation Core
ThaumicMachina:wandCore,10436,false,ThaumicMachina,jcm2606.thaumicmachina.item.wand.rod.ItemWandCore,item.wandCore.celestial.name
thaumicboots:item.ItemArcaniumInterfacer,10437,false,thaumicboots,thaumicboots.item.tools.ItemThaumicInterfacer,Arcanium Lens
thaumicboots:item.ItemSeasonBoots,10438,false,thaumicboots,thaumicboots.item.boots.unique.ItemSeasonBoots,Boots of the Seasons
thaumicboots:item.ItemChristmasBoots,10439,false,thaumicboots,thaumicboots.item.boots.unique.ItemChristmasBoots,Boots of Christmas Spirit
thaumicboots:item.ItemSlowBoots,10440,false,thaumicboots,thaumicboots.item.boots.unique.ItemSlowBoots,Boots of the Sloth
thaumicboots:item.ItemElectricVoid,10441,false,thaumicboots,thaumicboots.item.boots.voidwalker.ItemElectricVoidwalkerBoots,Electric Boots of the Voidwalker
thaumicboots:item.ItemNanoVoid,10442,false,thaumicboots,thaumicboots.item.boots.voidwalker.ItemNanoVoidwalkerBoots,Nano Boots of the Voidwalker
thaumicboots:item.ItemQuantumVoid,10443,false,thaumicboots,thaumicboots.item.boots.voidwalker.ItemQuantumVoidwalkerBoots,Quantum Boots of the Voidwalker
thaumicboots:item.ItemElectricMeteor,10444,false,thaumicboots,thaumicboots.item.boots.meteor.ItemElectricMeteorBoots,Electric Boots of the Meteor
thaumicboots:item.ItemNanoMeteor,10445,false,thaumicboots,thaumicboots.item.boots.meteor.ItemNanoMeteorBoots,Nano Boots of the Meteor
thaumicboots:item.ItemQuantumMeteor,10446,false,thaumicboots,thaumicboots.item.boots.meteor.ItemQuantumMeteorBoots,Quantum Boots of the Meteor
thaumicboots:item.ItemElectricComet,10447,false,thaumicboots,thaumicboots.item.boots.comet.ItemElectricCometBoots,Electric Boots of the Comet
thaumicboots:item.ItemNanoComet,10448,false,thaumicboots,thaumicboots.item.boots.comet.ItemNanoCometBoots,Nano Boots of the Comet
thaumicboots:item.ItemQuantumComet,10449,false,thaumicboots,thaumicboots.item.boots.comet.ItemQuantumCometBoots,Quantum Boots of the Comet
thaumicboots:item.ItemMeteoricComet,10450,false,thaumicboots,thaumicboots.item.boots.unique.ItemMeteoricCometBoots,Meteoric Boots of the Comet
thaumicboots:item.ItemCometMeteor,10451,false,thaumicboots,thaumicboots.item.boots.unique.ItemCometMeteorBoots,Icy Boots of the Frozen Meteor
thaumicboots:item.ItemVoidComet,10452,false,thaumicboots,thaumicboots.item.boots.voidwalker.ItemCometVoidwalkerBoots,Tainted Boots of the Eldritch Comet
thaumicboots:item.ItemVoidMeteor,10453,false,thaumicboots,thaumicboots.item.boots.voidwalker.ItemMeteorVoidwalkerBoots,Meteoric Boots of the Voidwalker
ThaumicHorizons:spawnerEgg,10454,false,ThaumicHorizons,com.kentington.thaumichorizons.common.entities.ItemSpawnerEgg,Spawn Chromatic Sheep
ThaumicHorizons:eggIncubated,10455,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemEggIncubated,Incubated Egg
ThaumicHorizons:lensFire,10456,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensFire,Illumine Lens
ThaumicHorizons:lensWater,10457,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensWater,Echo Lens
ThaumicHorizons:lensAir,10458,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensAir,Kirlian Lens
ThaumicHorizons:lensEarth,10459,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensEarth,Evanescent Lens
ThaumicHorizons:lensOrderEntropy,10460,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensOrderEntropy,Scholar's Lens
ThaumicHorizons:lensCase,10461,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensCase,Lens Case
ThaumicHorizons:focusContainment,10462,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemFocusContainment,Wand Focus: Containment
ThaumicHorizons:focusLiquefaction,10463,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemFocusLiquefaction,Wand Focus: Liquefaction
ThaumicHorizons:focusDisintegration,10464,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemFocusDisintegration,Wand Focus: Disintegration
ThaumicHorizons:focusIllumination,10465,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemFocusIllumination,Wand Focus: Illumination (Black)
ThaumicHorizons:focusAnimation,10466,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemFocusAnimation,Wand Focus: Animation
ThaumicHorizons:amuletMirror,10467,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemAmuletMirror,Mirrored Amulet
ThaumicHorizons:syringeInjection,10468,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemSyringeInjection,Injection
ThaumicHorizons:syringeEmpty,10469,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemSyringeEmpty,Warded Syringe
ThaumicHorizons:syringeBlood,10470,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemSyringeBlood,Blood Syringe
ThaumicHorizons:syringeBloodSample,10471,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemSyringeBloodSample,Blood Sample: INVALID
ThaumicHorizons:injector,10472,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemInjector,Injector
ThaumicHorizons:corpseEffigy,10473,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemCorpseEffigy,Corpse Effigy
ThaumicHorizons:nutrients,10474,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemNutrients,Nutrient Mix
ThaumicHorizons:dummy,10475,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemDummy,Cow
ThaumicHorizons:barChocolate,10476,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemBarChocolate,Chocolate Bar
ThaumicHorizons:bucketChocolate,10477,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemBucketChocolate,Chocolate Milk Bucket
